Date,Time,DateTime,Temp,TempF,TempC,Dew Point,Humidity,HumidityP,Wind,Wind Speed,Wind Gust,Pressure,Precipitation,Condition,Confirmed Cases,Cases Increase
1/14/20,11:00 PM,01/14/20 23:00,41 F,41,5,27 F,57 %,57,ENE,9 mph,0 mph,30.17 in,0.0 in,Haze,0,0.00
1/15/20,12:00 AM,01/15/20 00:00,39 F,39,4,27 F,61 %,61,ENE,11 mph,0 mph,30.17 in,0.0 in,Haze,0,0.00
1/15/20,1:00 AM,01/15/20 01:00,39 F,39,4,27 F,61 %,61,NNE,4 mph,0 mph,30.14 in,0.0 in,Haze,0,0.00
1/15/20,2:00 AM,01/15/20 02:00,39 F,39,4,27 F,61 %,61,NE,9 mph,0 mph,30.11 in,0.0 in,Haze,0,0.00
1/15/20,3:00 AM,01/15/20 03:00,39 F,39,4,28 F,65 %,65,ENE,9 mph,0 mph,30.11 in,0.0 in,Haze,0,0.00
1/15/20,4:00 AM,01/15/20 04:00,39 F,39,4,28 F,65 %,65,NE,7 mph,0 mph,30.08 in,0.0 in,Haze,0,0.00
1/15/20,5:00 AM,01/15/20 05:00,37 F,37,3,30 F,75 %,75,NNE,4 mph,0 mph,30.08 in,0.0 in,Light Rain,0,0.00
1/15/20,6:00 AM,01/15/20 06:00,36 F,36,2,32 F,87 %,87,NNE,7 mph,0 mph,30.11 in,0.0 in,Light Rain,0,0.00
1/15/20,7:00 AM,01/15/20 07:00,36 F,36,2,32 F,87 %,87,NNE,4 mph,0 mph,30.11 in,0.0 in,Wintry Mix,0,0.00
1/15/20,8:00 AM,01/15/20 08:00,34 F,34,1,32 F,93 %,93,NE,4 mph,0 mph,30.14 in,0.0 in,Light Snow,0,0.00
1/15/20,9:00 AM,01/15/20 09:00,34 F,34,1,32 F,93 %,93,NNE,4 mph,0 mph,30.14 in,0.0 in,Light Snow,0,0.00
1/15/20,10:00 AM,01/15/20 10:00,34 F,34,1,32 F,93 %,93,N,4 mph,0 mph,30.17 in,0.0 in,Light Rain,0,0.00
1/15/20,11:00 AM,01/15/20 11:00,34 F,34,1,32 F,93 %,93,NNE,4 mph,0 mph,30.17 in,0.0 in,Snow,0,0.00
1/15/20,12:00 PM,01/15/20 12:00,34 F,34,1,32 F,93 %,93,NNE,7 mph,0 mph,30.14 in,0.0 in,Snow,0,0.00
1/15/20,1:00 PM,01/15/20 13:00,34 F,34,1,32 F,93 %,93,NE,4 mph,0 mph,30.11 in,0.0 in,Snow,0,0.00
1/15/20,2:00 PM,01/15/20 14:00,34 F,34,1,32 F,93 %,93,NNE,2 mph,0 mph,30.08 in,0.0 in,Snow,0,0.00
1/15/20,3:00 PM,01/15/20 15:00,34 F,34,1,34 F,100 %,10,NNE,7 mph,0 mph,30.08 in,0.0 in,Light Snow,0,0.00
1/15/20,4:00 PM,01/15/20 16:00,34 F,34,1,32 F,93 %,93,NNE,4 mph,0 mph,30.08 in,0.0 in,Light Snow,0,0.00
1/15/20,5:00 PM,01/15/20 17:00,36 F,36,2,32 F,87 %,87,N,7 mph,0 mph,30.08 in,0.0 in,Light Snow,0,0.00
1/15/20,6:00 PM,01/15/20 18:00,34 F,34,1,32 F,93 %,93,NNE,7 mph,0 mph,30.11 in,0.0 in,Wintry Mix,0,0.00
1/15/20,7:00 PM,01/15/20 19:00,34 F,34,1,32 F,93 %,93,NNE,7 mph,0 mph,30.14 in,0.0 in,Wintry Mix,0,0.00
1/15/20,8:00 PM,01/15/20 20:00,34 F,34,1,32 F,93 %,93,N,4 mph,0 mph,30.17 in,0.0 in,Wintry Mix,0,0.00
1/15/20,9:00 PM,01/15/20 21:00,34 F,34,1,32 F,93 %,93,NNE,7 mph,0 mph,30.17 in,0.0 in,Wintry Mix,0,0.00
1/15/20,10:00 PM,01/15/20 22:00,34 F,34,1,32 F,93 %,93,NNE,7 mph,0 mph,30.17 in,0.0 in,Wintry Mix,0,0.00
1/15/20,11:00 PM,01/15/20 23:00,34 F,34,1,32 F,93 %,93,NNE,7 mph,0 mph,30.20 in,0.0 in,Wintry Mix,0,0.00
1/16/20,12:00 AM,01/16/20 00:00,34 F,34,1,30 F,87 %,87,NNE,9 mph,0 mph,30.20 in,0.0 in,Fog,0,0.00
1/16/20,1:00 AM,01/16/20 01:00,34 F,34,1,30 F,87 %,87,NNE,7 mph,0 mph,30.20 in,0.0 in,Fog,0,0.00
1/16/20,2:00 AM,01/16/20 02:00,34 F,34,1,30 F,87 %,87,NNE,7 mph,0 mph,30.20 in,0.0 in,Fog,0,0.00
1/16/20,3:00 AM,01/16/20 03:00,34 F,34,1,30 F,87 %,87,NNE,9 mph,0 mph,30.20 in,0.0 in,Fog,0,0.00
1/16/20,4:00 AM,01/16/20 04:00,34 F,34,1,30 F,87 %,87,N,9 mph,0 mph,30.20 in,0.0 in,Fog,0,0.00
1/16/20,5:00 AM,01/16/20 05:00,34 F,34,1,30 F,87 %,87,N,7 mph,0 mph,30.20 in,0.0 in,Fog,0,0.00
1/16/20,6:00 AM,01/16/20 06:00,34 F,34,1,30 F,87 %,87,N,7 mph,0 mph,30.20 in,0.0 in,Fog,0,0.00
1/16/20,7:00 AM,01/16/20 07:00,34 F,34,1,30 F,87 %,87,N,7 mph,0 mph,30.20 in,0.0 in,Fog,0,0.00
1/16/20,8:00 AM,01/16/20 08:00,34 F,34,1,30 F,87 %,87,NNW,9 mph,0 mph,30.23 in,0.0 in,Fog,0,0.00
1/16/20,9:00 AM,01/16/20 09:00,34 F,34,1,30 F,87 %,87,N,7 mph,0 mph,30.26 in,0.0 in,Fog,0,0.00
1/16/20,10:00 AM,01/16/20 10:00,36 F,36,2,30 F,81 %,81,N,7 mph,0 mph,30.29 in,0.0 in,Fog,0,0.00
1/16/20,11:00 AM,01/16/20 11:00,36 F,36,2,30 F,81 %,81,N,7 mph,0 mph,30.29 in,0.0 in,Fog,0,0.00
1/16/20,12:00 PM,01/16/20 12:00,37 F,37,3,30 F,75 %,75,N,9 mph,0 mph,30.26 in,0.0 in,Fog,0,0.00
1/16/20,1:00 PM,01/16/20 13:00,37 F,37,3,30 F,75 %,75,NNE,9 mph,0 mph,30.23 in,0.0 in,Fog,0,0.00
1/16/20,2:00 PM,01/16/20 14:00,37 F,37,3,30 F,75 %,75,NE,9 mph,0 mph,30.23 in,0.0 in,Fog,0,0.00
1/16/20,3:00 PM,01/16/20 15:00,37 F,37,3,30 F,75 %,75,NNE,9 mph,0 mph,30.23 in,0.0 in,Cloudy,0,0.00
1/16/20,4:00 PM,01/16/20 16:00,37 F,37,3,32 F,81 %,81,NNW,7 mph,0 mph,30.23 in,0.0 in,Cloudy,0,0.00
1/16/20,5:00 PM,01/16/20 17:00,37 F,37,3,30 F,75 %,75,N,9 mph,0 mph,30.23 in,0.0 in,Fog,0,0.00
1/16/20,6:00 PM,01/16/20 18:00,36 F,36,2,32 F,87 %,87,NNW,9 mph,0 mph,30.26 in,0.0 in,Fog,0,0.00
1/16/20,7:00 PM,01/16/20 19:00,34 F,34,1,30 F,87 %,87,NNE,4 mph,0 mph,30.26 in,0.0 in,Fair,0,0.00
1/16/20,8:00 PM,01/16/20 20:00,34 F,34,1,30 F,87 %,87,N,4 mph,0 mph,30.29 in,0.0 in,Mostly Cloudy,0,0.00
1/16/20,9:00 PM,01/16/20 21:00,34 F,34,1,28 F,81 %,81,NNE,4 mph,0 mph,30.29 in,0.0 in,Fair,0,0.00
1/16/20,10:00 PM,01/16/20 22:00,32 F,32,0,28 F,87 %,87,N,2 mph,0 mph,30.32 in,0.0 in,Mostly Cloudy,0,0.00
1/16/20,11:00 PM,01/16/20 23:00,34 F,34,1,30 F,87 %,87,NE,4 mph,0 mph,30.32 in,0.0 in,Mostly Cloudy,0,0.00
1/17/20,12:00 AM,01/17/20 00:00,34 F,34,1,30 F,87 %,87,N,4 mph,0 mph,30.32 in,0.0 in,Cloudy,0,0.00
1/17/20,1:00 AM,01/17/20 01:00,36 F,36,2,30 F,81 %,81,NNW,4 mph,0 mph,30.32 in,0.0 in,Cloudy,0,0.00
1/17/20,2:00 AM,01/17/20 02:00,34 F,34,1,30 F,87 %,87,N,4 mph,0 mph,30.29 in,0.0 in,Cloudy,0,0.00
1/17/20,3:00 AM,01/17/20 03:00,34 F,34,1,32 F,93 %,93,VAR,2 mph,0 mph,30.29 in,0.0 in,Cloudy,0,0.00
1/17/20,4:00 AM,01/17/20 04:00,34 F,34,1,32 F,93 %,93,VAR,2 mph,0 mph,30.29 in,0.0 in,Cloudy,0,0.00
1/17/20,5:00 AM,01/17/20 05:00,34 F,34,1,32 F,93 %,93,VAR,2 mph,0 mph,30.26 in,0.0 in,Cloudy,0,0.00
1/17/20,6:00 AM,01/17/20 06:00,34 F,34,1,32 F,93 %,93,VAR,2 mph,0 mph,30.26 in,0.0 in,Cloudy,0,0.00
1/17/20,7:00 AM,01/17/20 07:00,34 F,34,1,32 F,93 %,93,N,2 mph,0 mph,30.29 in,0.0 in,Cloudy,0,0.00
1/17/20,8:00 AM,01/17/20 08:00,36 F,36,2,32 F,87 %,87,VAR,2 mph,0 mph,30.29 in,0.0 in,Fog,0,0.00
1/17/20,9:00 AM,01/17/20 09:00,36 F,36,2,32 F,87 %,87,NNW,4 mph,0 mph,30.32 in,0.0 in,Fog,0,0.00
1/17/20,10:00 AM,01/17/20 10:00,37 F,37,3,30 F,75 %,75,N,4 mph,0 mph,30.32 in,0.0 in,Cloudy,0,0.00
1/17/20,11:00 AM,01/17/20 11:00,37 F,37,3,30 F,75 %,75,NNE,4 mph,0 mph,30.32 in,0.0 in,Cloudy,0,0.00
1/17/20,12:00 PM,01/17/20 12:00,37 F,37,3,28 F,70 %,70,VAR,2 mph,0 mph,30.29 in,0.0 in,Mostly Cloudy,0,0.00
1/17/20,1:00 PM,01/17/20 13:00,39 F,39,4,30 F,70 %,70,W,4 mph,0 mph,30.26 in,0.0 in,Mostly Cloudy,0,0.00
1/17/20,2:00 PM,01/17/20 14:00,39 F,39,4,30 F,70 %,70,W,4 mph,0 mph,30.23 in,0.0 in,Partly Cloudy,0,0.00
1/17/20,3:00 PM,01/17/20 15:00,39 F,39,4,30 F,70 %,70,W,4 mph,0 mph,30.23 in,0.0 in,Partly Cloudy,0,0.00
1/17/20,4:00 PM,01/17/20 16:00,41 F,41,5,30 F,65 %,65,W,4 mph,0 mph,30.20 in,0.0 in,Mostly Cloudy,0,0.00
1/17/20,5:00 PM,01/17/20 17:00,39 F,39,4,30 F,70 %,70,VAR,2 mph,0 mph,30.20 in,0.0 in,Mostly Cloudy,0,0.00
1/17/20,6:00 PM,01/17/20 18:00,37 F,37,3,30 F,75 %,75,SW,4 mph,0 mph,30.20 in,0.0 in,Mostly Cloudy,0,0.00
1/17/20,7:00 PM,01/17/20 19:00,37 F,37,3,28 F,70 %,70,S,4 mph,0 mph,30.23 in,0.0 in,Mostly Cloudy,0,0.00
1/17/20,8:00 PM,01/17/20 20:00,37 F,37,3,28 F,70 %,70,SSE,4 mph,0 mph,30.23 in,0.0 in,Fair,0,0.00
1/17/20,9:00 PM,01/17/20 21:00,36 F,36,2,28 F,75 %,75,SW,4 mph,0 mph,30.23 in,0.0 in,Fair,0,0.00
1/17/20,10:00 PM,01/17/20 22:00,34 F,34,1,30 F,87 %,87,VAR,2 mph,0 mph,30.23 in,0.0 in,Fair,0,0.00
1/17/20,11:00 PM,01/17/20 23:00,34 F,34,1,28 F,81 %,81,ENE,4 mph,0 mph,30.23 in,0.0 in,Fair,0,0.00
1/18/20,12:00 AM,01/18/20 00:00,34 F,34,1,30 F,87 %,87,VAR,2 mph,0 mph,30.23 in,0.0 in,Fair,0,0.00
1/18/20,1:00 AM,01/18/20 01:00,30 F,30,-1,28 F,93 %,93,ENE,7 mph,0 mph,30.23 in,0.0 in,Fog,0,0.00
1/18/20,2:00 AM,01/18/20 02:00,34 F,34,1,30 F,87 %,87,E,7 mph,0 mph,30.23 in,0.0 in,Fog,0,0.00
1/18/20,3:00 AM,01/18/20 03:00,30 F,30,-1,28 F,93 %,93,ESE,4 mph,0 mph,30.20 in,0.0 in,Fog,0,0.00
1/18/20,4:00 AM,01/18/20 04:00,30 F,30,-1,28 F,93 %,93,ENE,7 mph,0 mph,30.17 in,0.0 in,Fog,0,0.00
1/18/20,5:00 AM,01/18/20 05:00,30 F,30,-1,28 F,93 %,93,NE,4 mph,0 mph,30.17 in,0.0 in,Fair,0,0.00
1/18/20,6:00 AM,01/18/20 06:00,28 F,28,-2,27 F,93 %,93,ENE,4 mph,0 mph,30.17 in,0.0 in,Fair,0,0.00
1/18/20,7:00 AM,01/18/20 07:00,28 F,28,-2,27 F,93 %,93,NE,7 mph,0 mph,30.20 in,0.0 in,Fog,0,0.00
1/18/20,8:00 AM,01/18/20 08:00,30 F,30,-1,28 F,93 %,93,ENE,4 mph,0 mph,30.20 in,0.0 in,Fog,0,0.00
1/18/20,9:00 AM,01/18/20 09:00,32 F,32,0,30 F,93 %,93,ENE,4 mph,0 mph,30.20 in,0.0 in,Fog,0,0.00
1/18/20,10:00 AM,01/18/20 10:00,36 F,36,2,32 F,87 %,87,NE,4 mph,0 mph,30.23 in,0.0 in,Fog,0,0.00
1/18/20,11:00 AM,01/18/20 11:00,39 F,39,4,34 F,81 %,81,WNW,4 mph,0 mph,30.23 in,0.0 in,Fair,0,0.00
1/18/20,12:00 PM,01/18/20 12:00,41 F,41,5,34 F,76 %,76,W,7 mph,0 mph,30.20 in,0.0 in,Fair,0,0.00
1/18/20,1:00 PM,01/18/20 13:00,43 F,43,6,34 F,70 %,70,W,4 mph,0 mph,30.17 in,0.0 in,Haze,0,0.00
1/18/20,2:00 PM,01/18/20 14:00,45 F,45,7,32 F,61 %,61,W,4 mph,0 mph,30.11 in,0.0 in,Haze,0,0.00
1/18/20,3:00 PM,01/18/20 15:00,45 F,45,7,32 F,61 %,61,WSW,4 mph,0 mph,30.11 in,0.0 in,Haze,0,0.00
1/18/20,4:00 PM,01/18/20 16:00,43 F,43,6,34 F,70 %,70,WSW,4 mph,0 mph,30.11 in,0.0 in,Haze,0,0.00
1/18/20,5:00 PM,01/18/20 17:00,43 F,43,6,34 F,70 %,70,WSW,2 mph,0 mph,30.11 in,0.0 in,Haze,0,0.00
1/18/20,6:00 PM,01/18/20 18:00,43 F,43,6,34 F,70 %,70,WSW,4 mph,0 mph,30.11 in,0.0 in,Haze,0,0.00
1/18/20,7:00 PM,01/18/20 19:00,41 F,41,5,36 F,81 %,81,WSW,4 mph,0 mph,30.14 in,0.0 in,Fair,0,0.00
1/18/20,8:00 PM,01/18/20 20:00,41 F,41,5,36 F,81 %,81,VAR,2 mph,0 mph,30.17 in,0.0 in,Fair,0,0.00
1/18/20,9:00 PM,01/18/20 21:00,41 F,41,5,36 F,81 %,81,W,4 mph,0 mph,30.17 in,0.0 in,Fair,0,0.00
1/18/20,10:00 PM,01/18/20 22:00,41 F,41,5,36 F,81 %,81,W,4 mph,0 mph,30.17 in,0.0 in,Fog,0,0.00
1/18/20,11:00 PM,01/18/20 23:00,41 F,41,5,36 F,81 %,81,W,4 mph,0 mph,30.17 in,0.0 in,Fog,0,0.00
1/19/20,12:00 AM,01/19/20 00:00,39 F,39,4,36 F,87 %,87,WSW,4 mph,0 mph,30.17 in,0.0 in,Fog,0,0.00
1/19/20,1:00 AM,01/19/20 01:00,39 F,39,4,36 F,87 %,87,SW,4 mph,0 mph,30.17 in,0.0 in,Fog,0,0.00
1/19/20,2:00 AM,01/19/20 02:00,37 F,37,3,36 F,93 %,93,SW,4 mph,0 mph,30.17 in,0.0 in,Fog,0,0.00
1/19/20,3:00 AM,01/19/20 03:00,37 F,37,3,34 F,87 %,87,WSW,4 mph,0 mph,30.17 in,0.0 in,Fog,0,0.00
1/19/20,4:00 AM,01/19/20 04:00,36 F,36,2,34 F,93 %,93,W,4 mph,0 mph,30.17 in,0.0 in,Fog,0,0.00
1/19/20,5:00 AM,01/19/20 05:00,36 F,36,2,34 F,93 %,93,WSW,4 mph,0 mph,30.17 in,0.0 in,Fog,0,0.00
1/19/20,6:00 AM,01/19/20 06:00,34 F,34,1,34 F,100 %,10,WSW,2 mph,0 mph,30.17 in,0.0 in,Fog,0,0.00
1/19/20,7:00 AM,01/19/20 07:00,34 F,34,1,32 F,93 %,93,SW,4 mph,0 mph,30.20 in,0.0 in,Fog,0,0.00
1/19/20,8:00 AM,01/19/20 08:00,34 F,34,1,32 F,93 %,93,SW,4 mph,0 mph,30.20 in,0.0 in,Fog,0,0.00
1/19/20,9:00 AM,01/19/20 09:00,37 F,37,3,36 F,93 %,93,VAR,2 mph,0 mph,30.23 in,0.0 in,Fog,0,0.00
1/19/20,10:00 AM,01/19/20 10:00,36 F,36,2,36 F,100 %,10,VAR,2 mph,0 mph,30.23 in,0.0 in,Fog,0,0.00
1/19/20,11:00 AM,01/19/20 11:00,39 F,39,4,37 F,93 %,93,NW,4 mph,0 mph,30.23 in,0.0 in,Fog,0,0.00
1/19/20,12:00 PM,01/19/20 12:00,43 F,43,6,37 F,81 %,81,W,4 mph,0 mph,30.20 in,0.0 in,Fog,0,0.00
1/19/20,1:00 PM,01/19/20 13:00,46 F,46,8,36 F,66 %,66,W,4 mph,0 mph,30.17 in,0.0 in,Haze,0,0.00
1/19/20,2:00 PM,01/19/20 14:00,50 F,50,10,32 F,50 %,50,W,4 mph,0 mph,30.14 in,0.0 in,Haze,0,0.00
1/19/20,3:00 PM,01/19/20 15:00,52 F,52,11,28 F,41 %,41,SW,4 mph,0 mph,30.11 in,0.0 in,Haze,0,0.00
1/19/20,4:00 PM,01/19/20 16:00,52 F,52,11,30 F,44 %,44,S,4 mph,0 mph,30.11 in,0.0 in,Haze,0,0.00
1/19/20,5:00 PM,01/19/20 17:00,50 F,50,10,32 F,50 %,50,S,7 mph,0 mph,30.11 in,0.0 in,Haze,0,0.00
1/19/20,6:00 PM,01/19/20 18:00,48 F,48,9,32 F,54 %,54,S,7 mph,0 mph,30.11 in,0.0 in,Haze,0,0.00
1/19/20,7:00 PM,01/19/20 19:00,48 F,48,9,36 F,62 %,62,SSW,7 mph,0 mph,30.14 in,0.0 in,Haze,0,0.00
1/19/20,8:00 PM,01/19/20 20:00,46 F,46,8,36 F,66 %,66,SSW,7 mph,0 mph,30.14 in,0.0 in,Haze,0,0.00
1/19/20,9:00 PM,01/19/20 21:00,46 F,46,8,36 F,66 %,66,SSW,4 mph,0 mph,30.14 in,0.0 in,Haze,0,0.00
1/19/20,10:00 PM,01/19/20 22:00,43 F,43,6,34 F,70 %,70,WSW,2 mph,0 mph,30.14 in,0.0 in,Haze,0,0.00
1/19/20,11:00 PM,01/19/20 23:00,39 F,39,4,36 F,87 %,87,CALM,0 mph,0 mph,30.14 in,0.0 in,Fog,0,0.00
1/20/20,12:00 AM,01/20/20 00:00,36 F,36,2,34 F,93 %,93,CALM,0 mph,0 mph,30.14 in,0.0 in,Fog,0,0.00
1/20/20,1:00 AM,01/20/20 01:00,37 F,37,3,36 F,93 %,93,SW,4 mph,0 mph,30.14 in,0.0 in,Fog,0,0.00
1/20/20,2:00 AM,01/20/20 02:00,36 F,36,2,32 F,87 %,87,VAR,2 mph,0 mph,30.14 in,0.0 in,Fog,0,0.00
1/20/20,3:00 AM,01/20/20 03:00,36 F,36,2,34 F,93 %,93,CALM,0 mph,0 mph,30.14 in,0.0 in,Fog,0,0.00
1/20/20,4:00 AM,01/20/20 04:00,34 F,34,1,32 F,93 %,93,ENE,4 mph,0 mph,30.14 in,0.0 in,Fog,0,0.00
1/20/20,5:00 AM,01/20/20 05:00,36 F,36,2,32 F,87 %,87,ENE,7 mph,0 mph,30.11 in,0.0 in,Fog,0,0.00
1/20/20,6:00 AM,01/20/20 06:00,37 F,37,3,34 F,87 %,87,E,4 mph,0 mph,30.11 in,0.0 in,Fog,0,0.00
1/20/20,7:00 AM,01/20/20 07:00,36 F,36,2,32 F,87 %,87,ENE,4 mph,0 mph,30.14 in,0.0 in,Fog,0,0.00
1/20/20,8:00 AM,01/20/20 08:00,36 F,36,2,34 F,93 %,93,ENE,9 mph,0 mph,30.17 in,0.0 in,Fog,0,0.00
1/20/20,9:00 AM,01/20/20 09:00,39 F,39,4,36 F,87 %,87,E,4 mph,0 mph,30.20 in,0.0 in,Fog,0,0.00
1/20/20,10:00 AM,01/20/20 10:00,43 F,43,6,37 F,81 %,81,E,4 mph,0 mph,30.20 in,0.0 in,Fog,0,0.00
1/20/20,11:00 AM,01/20/20 11:00,48 F,48,9,37 F,66 %,66,SSE,4 mph,0 mph,30.20 in,0.0 in,Haze,0,0.00
1/20/20,12:00 PM,01/20/20 12:00,50 F,50,10,37 F,62 %,62,NW,4 mph,0 mph,30.20 in,0.0 in,Haze,0,0.00
1/20/20,1:00 PM,01/20/20 13:00,52 F,52,11,36 F,54 %,54,W,7 mph,0 mph,30.14 in,0.0 in,Haze,0,0.00
1/20/20,2:00 PM,01/20/20 14:00,54 F,54,12,32 F,44 %,44,NW,4 mph,0 mph,30.11 in,0.0 in,Haze,0,0.00
1/20/20,3:00 PM,01/20/20 15:00,54 F,54,12,32 F,44 %,44,WNW,4 mph,0 mph,30.11 in,0.0 in,Fair,0,0.00
1/20/20,4:00 PM,01/20/20 16:00,54 F,54,12,32 F,44 %,44,W,4 mph,0 mph,30.11 in,0.0 in,Fair,0,0.00
1/20/20,5:00 PM,01/20/20 17:00,54 F,54,12,32 F,44 %,44,VAR,2 mph,0 mph,30.08 in,0.0 in,Fair,0,0.00
1/20/20,6:00 PM,01/20/20 18:00,52 F,52,11,32 F,47 %,47,E,7 mph,0 mph,30.11 in,0.0 in,Fair,0,0.00
1/20/20,7:00 PM,01/20/20 19:00,50 F,50,10,30 F,47 %,47,ESE,4 mph,0 mph,30.11 in,0.0 in,Fair,0,0.00
1/20/20,8:00 PM,01/20/20 20:00,50 F,50,10,30 F,47 %,47,ESE,4 mph,0 mph,30.11 in,0.0 in,Fair,0,0.00
1/20/20,9:00 PM,01/20/20 21:00,45 F,45,7,32 F,61 %,61,NE,4 mph,0 mph,30.14 in,0.0 in,Fair,0,0.00
1/20/20,10:00 PM,01/20/20 22:00,43 F,43,6,30 F,61 %,61,NE,4 mph,0 mph,30.14 in,0.0 in,Fair,0,0.00
1/20/20,11:00 PM,01/20/20 23:00,48 F,48,9,32 F,54 %,54,E,7 mph,0 mph,30.14 in,0.0 in,Fair,0,0.00
1/21/20,12:00 AM,01/21/20 00:00,46 F,46,8,32 F,57 %,57,E,9 mph,0 mph,30.14 in,0.0 in,Fair,0,0.00
1/21/20,1:00 AM,01/21/20 01:00,39 F,39,4,32 F,75 %,75,ENE,7 mph,0 mph,30.11 in,0.0 in,Haze,0,0.00
1/21/20,2:00 AM,01/21/20 02:00,43 F,43,6,34 F,70 %,70,E,9 mph,0 mph,30.11 in,0.0 in,Haze,0,0.00
1/21/20,3:00 AM,01/21/20 03:00,41 F,41,5,34 F,76 %,76,ENE,9 mph,0 mph,30.08 in,0.0 in,Haze,0,0.00
1/21/20,4:00 AM,01/21/20 04:00,43 F,43,6,34 F,70 %,70,E,9 mph,0 mph,30.08 in,0.0 in,Haze,0,0.00
1/21/20,5:00 AM,01/21/20 05:00,43 F,43,6,34 F,70 %,70,E,9 mph,0 mph,30.05 in,0.0 in,Haze,0,0.00
1/21/20,6:00 AM,01/21/20 06:00,43 F,43,6,34 F,70 %,70,E,9 mph,0 mph,30.05 in,0.0 in,Light Rain,0,0.00
1/21/20,7:00 AM,01/21/20 07:00,41 F,41,5,34 F,76 %,76,E,7 mph,0 mph,30.05 in,0.0 in,Fair,0,0.00
1/21/20,8:00 AM,01/21/20 08:00,41 F,41,5,36 F,81 %,81,E,9 mph,0 mph,30.08 in,0.0 in,Light Rain,0,0.00
1/21/20,9:00 AM,01/21/20 09:00,41 F,41,5,36 F,81 %,81,E,11 mph,0 mph,30.11 in,0.0 in,Light Rain,0,0.00
1/21/20,10:00 AM,01/21/20 10:00,43 F,43,6,37 F,81 %,81,E,9 mph,0 mph,30.11 in,0.0 in,Fog,0,0.00
1/21/20,11:00 AM,01/21/20 11:00,43 F,43,6,37 F,81 %,81,E,7 mph,0 mph,30.11 in,0.0 in,Fog,0,0.00
1/21/20,12:00 PM,01/21/20 12:00,45 F,45,7,39 F,81 %,81,E,7 mph,0 mph,30.08 in,0.0 in,Fog,0,0.00
1/21/20,1:00 PM,01/21/20 13:00,45 F,45,7,41 F,87 %,87,E,7 mph,0 mph,30.05 in,0.0 in,Fog,0,0.00
1/21/20,2:00 PM,01/21/20 14:00,45 F,45,7,41 F,87 %,87,E,7 mph,0 mph,30.03 in,0.0 in,Fog,0,0.00
1/21/20,3:00 PM,01/21/20 15:00,45 F,45,7,41 F,87 %,87,E,7 mph,0 mph,30.03 in,0.0 in,Fog,0,0.00
1/21/20,4:00 PM,01/21/20 16:00,45 F,45,7,41 F,87 %,87,E,7 mph,0 mph,30.03 in,0.0 in,Fog,0,0.00
1/21/20,5:00 PM,01/21/20 17:00,45 F,45,7,41 F,87 %,87,E,9 mph,0 mph,30.00 in,0.0 in,Fog,0,0.00
1/21/20,6:00 PM,01/21/20 18:00,45 F,45,7,41 F,87 %,87,E,9 mph,0 mph,30.03 in,0.0 in,Fog,0,0.00
1/21/20,7:00 PM,01/21/20 19:00,45 F,45,7,41 F,87 %,87,E,7 mph,0 mph,30.03 in,0.0 in,Fog,0,0.00
1/21/20,8:00 PM,01/21/20 20:00,45 F,45,7,41 F,87 %,87,ENE,7 mph,0 mph,30.05 in,0.0 in,Fog,0,0.00
1/21/20,9:00 PM,01/21/20 21:00,45 F,45,7,41 F,87 %,87,ENE,7 mph,0 mph,30.05 in,0.0 in,Fog,0,0.00
1/21/20,10:00 PM,01/21/20 22:00,45 F,45,7,41 F,87 %,87,NE,4 mph,0 mph,30.05 in,0.0 in,Fog,0,0.00
1/21/20,11:00 PM,01/21/20 23:00,45 F,45,7,41 F,87 %,87,E,4 mph,0 mph,30.05 in,0.0 in,Fog,0,0.00
1/22/20,12:00 AM,01/22/20 00:00,45 F,45,7,41 F,87 %,87,ENE,4 mph,0 mph,30.05 in,0.0 in,Fog,444,0.00
1/22/20,1:00 AM,01/22/20 01:00,43 F,43,6,41 F,93 %,93,CALM,0 mph,0 mph,30.03 in,0.0 in,Fog,444,0.00
1/22/20,2:00 AM,01/22/20 02:00,43 F,43,6,41 F,93 %,93,N,4 mph,0 mph,30.03 in,0.0 in,Fog,444,0.00
1/22/20,3:00 AM,01/22/20 03:00,43 F,43,6,39 F,87 %,87,NE,4 mph,0 mph,30.00 in,0.0 in,Fog,444,0.00
1/22/20,4:00 AM,01/22/20 04:00,43 F,43,6,39 F,87 %,87,NE,4 mph,0 mph,30.00 in,0.0 in,Fog,444,0.00
1/22/20,5:00 AM,01/22/20 05:00,43 F,43,6,39 F,87 %,87,VAR,2 mph,0 mph,30.00 in,0.0 in,Light Rain,444,0.00
1/22/20,6:00 AM,01/22/20 06:00,41 F,41,5,39 F,93 %,93,ENE,7 mph,0 mph,29.97 in,0.0 in,Light Rain,444,0.00
1/22/20,7:00 AM,01/22/20 07:00,41 F,41,5,39 F,93 %,93,N,4 mph,0 mph,30.00 in,0.0 in,Light Rain,444,0.00
1/22/20,8:00 AM,01/22/20 08:00,41 F,41,5,39 F,93 %,93,N,4 mph,0 mph,30.03 in,0.0 in,Light Rain,444,0.00
1/22/20,9:00 AM,01/22/20 09:00,41 F,41,5,41 F,100 %,10,VAR,2 mph,0 mph,30.03 in,0.0 in,Light Rain,444,0.00
1/22/20,10:00 AM,01/22/20 10:00,43 F,43,6,41 F,93 %,93,NNW,4 mph,0 mph,30.05 in,0.0 in,Light Rain,444,0.00
